Date,Open,High,Low,Close,AdjClose,Volume,MMO,MMH,MML,MMC,MMV,PPR,PPC,PPO,Fut
27/04/2020,216.190002,216.630005,214.5,215.559998,212.710785,36451700,216.8300016,218.1260008,213.976001,215.5420014,44837080,0.0099,0.4977,0.7934,-0.0188
28/04/2020,217.320007,217.320007,211.210007,211.5,208.704468,46862800,215.8840026,217.8899992,213.3,215.474002,44114940,0.0289,0.0475,1.0000,0.0355
29/04/2020,216.190002,219.970001,215.139999,219,216.105316,48716400,215.9080016,218.4539976,214.4279998,216.7060028,42299000,0.0221,0.7992,0.2174,-0.0004
30/04/2020,219.949997,220.039993,217.350006,218.910004,216.016525,43359500,216.55,218.667996,215.0220002,216.7060028,39846760,0.0123,0.5799,0.9665,-0.0282
01/05/2020,214.5,216.669998,211.679993,212.740005,209.928085,48795000,216.924002,219.2059966,215.6359986,217.2880034,38899820,0.0235,0.2124,0.5651,0.0117
04/05/2020,211.460007,215.449997,211.119995,215.220001,212.37529,32841000,218.7340026,220.871997,217.7959992,219.7120026,35511280,0.0201,0.9469,0.0785,0.0113
05/05/2020,217.440002,220.139999,216.850006,217.660004,214.783035,37783100,221.1400022,223.3679962,220.2220002,222.0420014,36085900,0.0151,0.2462,0.1793,0.0062
06/05/2020,219.399994,221.039993,218.110001,219,216.105316,36455200,223.1500028,224.9599976,221.2699982,222.9339996,36740100,0.0134,0.3038,0.4403,0.0129
07/05/2020,221.820007,222.729996,220.419998,221.820007,218.888046,38624800,223.8020048,225.6739992,220.9899994,223.0019988,42553300,0.0104,0.6061,0.6061,0.0137
08/05/2020,223.550003,225,222.479996,224.860001,221.887848,31852300,223.0320036,225.501999,220.1040008,223.0039978,45138200,0.0112,0.9444,0.4246,0.0089
11/05/2020,223.490005,227.929993,223.25,226.869995,223.871292,35714100,222.0780028,225.1679994,219.274002,222.6859984,49917180,0.0206,0.7735,0.0513,-0.0209
12/05/2020,227.490005,228.100006,222.089996,222.119995,219.184082,41054100,222.6360016,225.3179994,219.7180022,222.797998,51253980,0.0271,0.0050,0.8985,-0.0125
13/05/2020,222.660004,224.610001,216.710007,219.339996,216.440826,65521200,222.678,225.6679994,220.6420044,223.7459992,50290620,0.0360,0.3329,0.7532,0.0114
14/05/2020,217.970001,221.869995,215.990005,221.830002,218.897919,51549300,224.0459992,227.0979982,223.1960022,226.1559998,44669780,0.0265,0.9932,0.3367,0.0065
15/05/2020,218.779999,223.330002,218.330002,223.270004,220.318893,55747200,226.7399994,229.151999,225.6660004,227.5639984,43088500,0.0224,0.9880,0.0900,0.0186
18/05/2020,226.279999,228.679993,225.470001,227.429993,224.423874,42398100,228.673999,230.4599976,227.5,228.8419984,37691540,0.0141,0.6106,0.2523,-0.0025
19/05/2020,227.699997,229.850006,226.710007,226.860001,223.861404,36237300,230.0899994,231.4380004,228.1639984,229.1639984,35822980,0.0138,0.0478,0.3153,0.0200
20/05/2020,229.5,231.759995,229.479996,231.389999,228.331558,37417000,230.2880004,231.55,227.6099974,229.8499968,39708640,0.0099,0.8377,0.0088,-0.0109
21/05/2020,231.440002,232.139999,228.339996,228.869995,225.844864,43642900,230.2100006,231.8920012,227.5239988,229.569998,40782100,0.0166,0.1395,0.8158,0.0035
22/05/2020,228.449997,229.869995,227.5,229.660004,226.624435,28762400,229.9980012,232.1840026,227.6079986,230.4679992,42191880,0.0103,0.9114,0.4008,-0.0027
26/05/2020,233.360001,233.570007,228.789993,229.039993,226.012604,33055300,230.8000032,233.100003,228.5079986,231.347998,41594600,0.0209,0.0523,0.9561,0.0055
27/05/2020,228.690002,230.410004,223.940002,230.289993,227.246094,55665600,231.028003,233.524002,229.151999,232.6660004,41660220,0.0281,0.9815,0.7342,-0.0013
28/05/2020,229.110001,233.470001,229.050003,229.990005,226.950058,42784300,232.5420016,234.9360014,231.4339998,233.9460022,37972840,0.0192,0.2127,0.0136,0.0147
29/05/2020,230.380005,233.600006,228.759995,233.360001,230.275543,50691800,233.9860018,235.7999998,232.3599978,234.954001,37159200,0.0207,0.9504,0.3347,0.0030
01/06/2020,232.460007,234.449997,232,234.059998,230.966263,25776000,235.154001,237.1399992,233.7339998,236.2200012,36493960,0.0105,0.8408,0.1878,0.0067
02/06/2020,234.5,235.690002,232.009995,235.630005,232.515503,33383400,236.5699982,238.5859984,234.9160006,237.7180022,37926220,0.0156,0.9837,0.6766,0.0045
03/06/2020,236.259995,237.470001,235.350006,236.690002,233.561508,37228700,237.801999,240.2839966,236.6080018,239.2520018,38258800,0.0090,0.6321,0.4292,-0.0070
04/06/2020,236.330002,237.789993,233.679993,235.029999,231.923431,38716100,239.5600006,242.3539978,238.4399996,241.1580016,42429940,0.0175,0.3285,0.6448,0.0198
05/06/2020,236.220001,240.300003,235.630005,239.690002,236.521881,47365600,240.726001,243.5139984,238.4960024,240.9560026,49270600,0.0195,0.8694,0.1263,0.0078
08/06/2020,239.539993,241.679993,237.910004,241.550003,238.357285,32937300,241.3,243.5339966,237.7180024,240.1940032,54204440,0.0156,0.9655,0.4324,0.0072
09/06/2020,240.660004,244.179993,240.470001,243.300003,240.084152,35046300,239.8800018,243.0879974,236.4300018,239.6340026,56678460,0.0152,0.7628,0.0512,0.0120
10/06/2020,245.050003,247.820007,244.509995,246.220001,242.96553,58084400,240.5040008,243.1299986,236.1560028,239.5440032,59447220,0.0134,0.5166,0.1631,-0.0495
11/06/2020,242.160004,243.589996,233.960007,234.020004,230.926834,72919400,240.373999,242.6659972,235.800003,239.024002,54780200,0.0412,0.0062,0.8515,0.0079
12/06/2020,239.089996,240.399994,231.740005,235.880005,232.762222,72034800,240.5999968,242.8539978,237.5060026,241.076001,46312040,0.0367,0.4781,0.8487,0.0122
15/06/2020,232.440002,239.449997,231.470001,238.75,235.594269,45307400,242.1279968,244.173999,239.648001,242.748001,41789500,0.0334,0.9123,0.1216,0.0172
16/06/2020,243.779999,244.389999,239.100006,242.850006,239.640076,48890100,244.375995,245.6579986,242.0300018,244.346002,37541760,0.0218,0.7089,0.8847,0.0032
17/06/2020,244.399994,245.5,242.729996,243.619995,240.399887,34749300,245.297995,247.0099976,243.774002,245.544,34317220,0.0114,0.3213,0.6029,0.0027
18/06/2020,243.289993,244.529999,242.490005,244.279999,241.051178,30578600,246.0299958,247.775998,243.6600036,245.5620024,36573840,0.0084,0.8775,0.3922,-0.0002
19/06/2020,246.729996,247,242.449997,244.240005,241.011719,49422100,246.1319978,248.1379974,243.3900024,245.9120024,37846280,0.0186,0.3934,0.9407,0.0102
22/06/2020,243.679993,246.869995,243.380005,246.740005,243.902054,24068700,245.9419984,247.9299988,242.8360016,245.1080016,38526780,0.0141,0.9628,0.0860,0.0085
23/06/2020,248.389999,251.149994,247.820007,248.839996,245.977921,32767400,245.2,247.126001,241.6300018,244.3279998,40588600,0.0134,0.3063,0.1712,-0.0206
24/06/2020,248.059998,249.330002,242.160004,243.710007,240.906937,46032400,244.076001,246.528003,240.5820008,244.0800018,41816960,0.0294,0.2162,0.8229,0.0095
25/06/2020,243.800003,246.339996,241.139999,246.029999,243.200241,36940800,243.9920012,246.9660034,241.5660004,245.4360014,39548320,0.0211,0.9404,0.5115,-0.0236
26/06/2020,245.779999,245.960007,239.679993,240.220001,237.457047,52824600,245.8360014,248.552005,243.680002,246.668002,38551460,0.0261,0.0860,0.9713,0.0109
29/06/2020,239.970001,242.850006,237.350006,242.839996,240.046921,34377800,247.770001,251.1460022,246.830002,250.3020048,34904340,0.0226,0.9982,0.4764,0.0196
30/06/2020,242.770004,248.160004,242.580002,247.600006,244.752182,38909200,251.4020018,254.752002,250.6199984,253.0560026,35344420,0.0225,0.8996,0.0341,0.0117
01/07/2020,247.639999,251.520004,247.080002,250.490005,247.608948,34689200,254.4440032,257.123999,253.403998,255.5339994,33647840,0.0177,0.7680,0.1261,0.0068
02/07/2020,253.020004,254.270004,251.710007,252.190002,249.289368,31956500,257.3100036,259.3939972,255.5139986,257.871997,34772580,0.0102,0.1875,0.5117,0.0246
06/07/2020,255.449997,258.929993,255.429993,258.390015,255.41806,34589000,259.1120026,261.3859986,257.0239992,260.2279968,34958340,0.0135,0.8457,0.0057,-0.0069
07/07/2020,258.130005,260.880005,256.299988,256.609985,253.658524,36578200,261.404004,263.5580018,257.476001,260.2579956,40862160,0.0178,0.0677,0.3996,0.0132
08/07/2020,257.980011,260.019989,256.5,259.98999,256.999695,30426300,260.9640016,263.5400026,256.7680024,261.0099976,47992620,0.0135,0.9915,0.4205,0.0084
09/07/2020,261.970001,262.869995,257.630005,262.179993,259.164459,40312900,261.7339968,264.0740052,256.9660004,261.1919984,52812140,0.0200,0.8683,0.8282,0.0068
10/07/2020,262.029999,264.230011,259.26001,263.970001,260.933899,32885300,260.9439944,263.456006,256.5639984,260.5799988,54268380,0.0188,0.9477,0.5573,-0.0206
13/07/2020,266.910004,269.790009,257.690002,258.540009,255.56636,64108100,260.4559938,262.6720034,256.145999,259.6700012,54718900,0.0468,0.0702,0.7620,0.0071
14/07/2020,255.929993,260.790009,252.759995,260.369995,257.375305,72230500,259.0899904,262.2000002,256.3660004,261.3179992,50019300,0.0308,0.9477,0.3948,0.0020
15/07/2020,261.829987,262.690002,257.48999,260.899994,257.899231,54523900,261.5839906,263.7239992,258.4400024,262.0440002,44221960,0.0199,0.6558,0.8346,-0.0068
16/07/2020,258.019989,259.779999,255.619995,259.119995,256.139648,47594100,262.1199952,264.3640018,259.452002,262.85,39290280,0.0161,0.8413,0.5769,0.0012
17/07/2020,259.589996,260.309998,257.170013,259.420013,256.436249,35137900,263.4179994,265.456,259.6380006,262.628003,40044160,0.0121,0.7166,0.7707,0.0284
20/07/2020,260.079987,267.429993,258.790009,266.779999,263.711548,40610100,262.3079988,264.779999,258.4679994,261.856,43827480,0.0324,0.9248,0.1493,-0.0104
21/07/2020,268.399994,268.410004,263.130005,264,260.963562,43243800,261.7440034,263.3979982,258,260.5239992,42994600,0.0200,0.1648,0.9981,0.0035
22/07/2020,264.51001,265.890015,262.549988,264.929993,261.882874,29865500,259.9260042,261.6859986,256.676001,259.0859988,40606320,0.0126,0.7126,0.5868,-0.0261
23/07/2020,264.51001,265.23999,256.549988,258.01001,255.042465,51363500,258.704001,260.6399964,255.7480042,258.053998,40144600,0.0337,0.1680,0.9160,-0.0095
24/07/2020,254.039993,256.929993,251.320007,255.559998,252.620621,54054500,257.349997,259.9339966,255.7480042,258.677997,38226800,0.0220,0.7558,0.4848,0.0178
27/07/2020,257.26001,260.519989,256.450012,260.119995,257.128113,36445700,259.7239992,261.7380004,257.654004,260.7239992,38153160,0.0156,0.9017,0.1990,-0.0127
28/07/2020,259.309998,259.850006,256.51001,256.809998,253.856247,31302400,261.8719972,263.6640014,259.9380006,262.5760012,37280340,0.0130,0.0898,0.8383,0.0115
29/07/2020,258.399994,260.660004,257.910004,259.769989,256.782196,27556900,263.7819946,265.7900024,262.2539978,265.2900026,36002120,0.0106,0.6764,0.1782,0.0052
30/07/2020,257.73999,261.709991,256.549988,261.130005,258.126556,41774500,266.2779968,267.9619994,264.6639952,267.5460024,34813160,0.0198,0.8876,0.2306,0.0178
31/07/2020,265.910004,265.950012,260.850006,265.790009,262.732941,53686300,268.9,270.6160034,267.391998,270.2480044,32067900,0.0192,0.9686,0.9922,0.0135
03/08/2020,268,270.149994,267.869995,269.380005,266.281677,32081600,270.5339966,272.402002,269.0719968,271.3840028,30324520,0.0085,0.6623,0.0570,0.0037
04/08/2020,268.859985,270.480011,268.089996,270.380005,267.270142,24911300,271.2879944,272.7680054,268.8320004,271.5700014,30925880,0.0088,0.9582,0.3222,0.0025
05/08/2020,270.880005,271.519989,269.959991,271.049988,267.932434,21612100,271.3379944,272.7600036,268.1400022,270.5320008,34564480,0.0058,0.6987,0.5898,0.0132
06/08/2020,270.850006,274.980011,270.190002,274.640015,271.481171,28048200,270.645996,273.024005,267.622003,270.6940002,37996740,0.0174,0.9290,0.1378,-0.0115
07/08/2020,274.079987,274.880005,269.25,271.470001,268.347656,44969400,271.0079956,272.9940002,267.8860046,270.2619994,38766240,0.0207,0.3943,0.8579,-0.0043
10/08/2020,271.769989,271.980011,266.670013,270.309998,267.200958,35088400,270.8159972,272.697998,268.1800048,270.4,35932260,0.0196,0.6855,0.9604,-0.0189
11/08/2020,269.109985,270.440002,264.630005,265.190002,262.139862,43104300,271.247998,273.469995,269.2860046,271.4020018,33875180,0.0219,0.0964,0.7711,0.0252
12/08/2020,267.420013,272.839996,267.369995,271.859985,268.733124,38773400,272.7100036,275.0739928,271.3420044,273.9580016,29960220,0.0201,0.8208,0.0091,0.0023
13/08/2020,272.660004,274.829987,271.51001,272.480011,269.346008,31895700,274.8119996,276.3099914,272.9820068,274.8060058,28605420,0.0122,0.2922,0.3464,-0.0012
14/08/2020,273.119995,273.399994,270.720001,272.160004,269.029694,30799500,275.3359986,277.4299926,273.6520018,276.2960022,27770960,0.0098,0.5373,0.8955,0.0116
17/08/2020,273.929993,275.839996,272.200012,275.320007,272.153351,24803000,276.7380006,279.217993,275.3999998,278.2380004,28560840,0.0132,0.8571,0.4753,0.0096
18/08/2020,276.420013,278.459991,274.910004,277.970001,274.772858,23529500,279.002002,281.2499938,277.2139952,279.9,30883940,0.0128,0.8620,0.4254,-0.0067
19/08/2020,277.929993,279.019989,275.570007,276.100006,272.924408,31999400,280.2839968,282.7699952,278.7059934,281.4779968,33151360,0.0125,0.1536,0.6841,0.0139
20/08/2020,275.279999,280.429993,274.859985,279.929993,276.710297,27723400,282.127997,285.4099976,280.7579894,284.6499938,35194820,0.0199,0.9102,0.0754,0.0069
21/08/2020,280.130005,282.339996,279.459991,281.869995,278.628052,34748900,285.6659974,288.0940002,283.5279906,286.8739928,39546680,0.0102,0.8368,0.2326,0.0062
24/08/2020,285.25,286,281.269989,283.630005,280.367798,36418500,288.1059938,290.2619996,285.821991,289.0059936,38201100,0.0167,0.4989,0.8414,0.0079
25/08/2020,282.829987,286.059998,282.369995,285.859985,282.572113,34866600,289.6699952,292.4119996,288.0919922,291.2559936,38181600,0.0129,0.9458,0.1247,0.0213
26/08/2020,287.149994,292.220001,285.829987,291.959991,288.60199,42216700,292.6279968,295.2080018,290.775995,294.0679992,38451520,0.0219,0.9593,0.2066,-0.0031
27/08/2020,292.970001,293.850006,288.709991,291.049988,287.702423,49482700,295.8539978,297.4640016,292.9880006,296.228003,40175540,0.0177,0.4553,0.8288,0.0051
28/08/2020,292.329987,293.179993,290.929993,292.529999,289.165375,28021000,296.8799988,298.4179994,292.1280032,295.5000062,52295660,0.0077,0.7111,0.6222,0.0080
31/08/2020,293.070007,296.75,292.619995,294.880005,291.488342,36321000,295.526001,297.5679994,288.3020022,293.7100038,71483260,0.0140,0.5472,0.1090,0.0171
01/09/2020,297.619995,300.040009,295.790009,299.920013,296.470428,36216200,291.3559998,293.8619996,283.710004,288.7240052,84132780,0.0142,0.9718,0.4306,0.0095
02/09/2020,303.279999,303.5,296.890015,302.76001,299.27771,50836800,286.9600038,289.8639954,279.1520022,284.3160036,89857120,0.0218,0.8880,0.9667,-0.0507
03/09/2020,298.100006,298.619995,284.410004,287.410004,284.104279,110083300,282.4920044,285.6039978,273.8859988,278.2320008,93623260,0.0494,0.2111,0.9634,-0.0133
04/09/2020,285.559998,288.929993,271.799988,283.579987,280.318359,123959000,277.702002,280.923999,270.3839968,274.8400024,85968400,0.0604,0.6877,0.8033,-0.0481
08/09/2020,272.220001,278.220001,269.660004,269.950012,266.845123,99568600,275.4619994,278.5820006,270.6159974,273.1560058,68881640,0.0317,0.0339,0.2991,0.0294
09/09/2020,275.640015,280.049988,273,277.880005,274.683899,64837900,276.823999,279.0280028,271.7099976,274.978003,57337900,0.0254,0.6922,0.3745,-0.0199
10/09/2020,280.940002,282.200012,270.559998,272.339996,269.207642,69667500,277.671997,279.0900022,271.9599976,274.323999,52834520,0.0427,0.1529,0.8918,-0.0069
11/09/2020,274.149994,275.220001,266.899994,270.450012,267.339355,71809000,274.9939942,277.5299986,271.1839966,273.9200012,55215180,0.0308,0.4267,0.8714,0.0174
14/09/2020,274.359985,277.220001,272.959991,275.160004,271.995239,38525200,274.5219972,276.9039976,270.3299988,273.2039978,58103600,0.0155,0.5164,0.3286,0.0142
15/09/2020,279.029999,280.450012,275.130005,279.059998,275.850372,41849900,272.1440004,274.9899962,267.7599976,271.673999,61832280,0.0191,0.7387,0.7331,-0.0159
16/09/2020,279.880005,280.359985,274.25,274.609985,271.451477,42321000,270.3359986,273.5159912,266.0419984,270.3580016,61688080,0.0222,0.0589,0.9214,-0.0156
17/09/2020,267.549988,274.399994,266.679993,270.320007,267.210876,81570800,268.7899964,271.9119934,263.8419984,268.2680054,62991340,0.0286,0.4715,0.1127,-0.0128
18/09/2020,271.790009,272.089996,262.630005,266.869995,263.800507,86251100,267.5580018,270.771997,262.75,267.282007,60803520,0.0354,0.4482,0.9683,0.0024
21/09/2020,262.470001,267.649994,260.109985,267.51001,264.433197,57168600,266.3820008,270.8339966,263.0839966,268.2200076,54601780,0.0282,0.9814,0.3130,0.0186
22/09/2020,269.98999,273.079987,266.540009,272.480011,269.346008,41128900,269.203998,272.7440002,265.3960022,270.158008,54855720,0.0240,0.9083,0.5275,-0.0305
23/09/2020,272.149994,272.339996,263.25,264.160004,261.121704,48837300,270.529999,273.670001,267.1619994,270.8520082,52039940,0.0344,0.1001,0.9791,0.0047
24/09/2020,261.390015,268.700012,261.220001,265.390015,262.337555,70631700,271.329999,275.420001,269.6859984,273.5880066,52148640,0.0282,0.5575,0.0227,0.0232
25/09/2020,265.910004,272.399994,264.299988,271.559998,268.436584,55242400,275.4099978,278.2559996,273.4099974,276.9600036,48026340,0.0298,0.8963,0.1988,0.0208
28/09/2020,276.579987,277.200012,271.670013,277.200012,274.01178,58438300,277.4319948,280.2239988,275.2380002,277.5100036,52077340,0.0199,1.0000,0.8879,-0.0045
29/09/2020,276.619995,277.709991,275.369995,275.950012,272.776154,27050000,277.3839966,280.8819944,276.1499998,278.102002,46026600,0.0085,0.2479,0.5342,0.0068
30/09/2020,276.149994,281.089996,275.869995,277.839996,274.644379,49380800,277.95,281.5779966,275.9260008,277.9440004,50557440,0.0188,0.3774,0.0536,0.0159
01/10/2020,281.790009,282.880005,279.839996,282.25,279.003632,50020200,278.2980042,281.5079954,276.2080016,278.3600038,46189220,0.0108,0.7928,0.6414,-0.0281
02/10/2020,276.019989,282.23999,273.440002,274.309998,271.154938,75497400,278.4200012,281.4259946,276.302002,278.1920046,41273840,0.0321,0.0989,0.2932,0.0213
05/10/2020,276.339996,280.48999,276.230011,280.160004,276.937683,28184600,279.8380004,282.1359984,278.1559998,280.4720032,32214580,0.0152,0.9225,0.0258,-0.0178
06/10/2020,279.450012,281.190002,274.25,275.160004,271.995239,49704200,282.6799988,285.5299986,280.8039978,283.3460022,42451800,0.0252,0.1311,0.7493,0.0173
07/10/2020,277.890015,280.73999,277.279999,279.920013,276.700439,27539700,286.0679994,288.7019958,284.5759948,287.2179992,45358960,0.0124,0.7630,0.1763,0.0053
08/10/2020,282.399994,282.470001,280.309998,281.410004,278.17334,25443300,289.5599976,291.823999,287.171997,289.6459962,47240840,0.0077,0.5093,0.9676,0.0153
09/10/2020,283.109985,285.790009,282.709991,285.709991,282.423859,30201100,290.5200012,293.471997,288.4179992,291.3839966,50655020,0.0108,0.9740,0.1299,0.0309
12/10/2020,290.549988,297.459991,289.470001,294.529999,291.142395,79370700,292.2580018,294.967993,289.5059998,291.9440004,52728940,0.0271,0.6333,0.1352,-0.0000
13/10/2020,296.390015,297.049988,293.109985,294.519989,291.132507,64240000,292.2460022,293.771997,288.1700014,289.7979982,44206160,0.0134,0.3579,0.8325,-0.0084
14/10/2020,295.350006,296.350006,290.26001,292.059998,288.700836,36949100,289.8799988,291.8859984,286.1380068,287.7760012,37797240,0.0209,0.2956,0.8358,-0.0067
15/10/2020,287.200012,290.709991,286.540009,290.100006,286.763336,42514200,287.7440002,290.0799986,284.8240052,286.202002,36268640,0.0144,0.8537,0.1583,-0.0055
16/10/2020,291.799988,293.269989,288.149994,288.51001,285.191681,40570700,287.3139954,289.1340026,283.6800048,285.0179994,34205040,0.0177,0.0703,0.7129,-0.0163
19/10/2020,290.48999,291.480011,282.790009,283.799988,280.535767,36756800,285.9079956,287.4620056,282.4060058,284.2639954,31022600,0.0306,0.1162,0.8861,0.0021
20/10/2020,284.559998,287.619995,282.950012,284.410004,281.138794,32195400,284.2859986,286.226001,281.200006,283.597998,31355460,0.0164,0.3126,0.3448,-0.0008
21/10/2020,284.670013,287.320007,283.690002,284.190002,280.921326,29306100,283.673999,285.404004,280.650006,283.247998,31028200,0.0128,0.1377,0.2700,-0.0000
22/10/2020,285.049988,285.980011,280.820007,284.179993,280.911469,32196200,282.3419984,283.6680056,278.1880066,280.7380006,35849680,0.0182,0.6512,0.8198,0.0020
23/10/2020,284.769989,284.910004,281.779999,284.73999,281.464966,24658500,279.9320008,282.3700014,276.528003,279.180005,38059700,0.0110,0.9457,0.9553,-0.0150
26/10/2020,282.380005,285.299988,276.76001,280.470001,277.244141,38421100,277.8460022,280.4359986,273.5860046,276.108008,46295660,0.0304,0.4344,0.6581,0.0078
27/10/2020,281.5,283.51001,280.200012,282.660004,279.408966,30559100,275.7400024,278.0799988,271.6280028,274.01001,46608920,0.0117,0.7432,0.3927,-0.0390
28/10/2020,278.01001,278.640015,271.380005,271.640015,268.515686,53413500,273.8320006,276.7419982,269.7559996,272.408008,49217920,0.0267,0.0358,0.9132,0.0175
29/10/2020,273,279.48999,272.519989,276.390015,273.211029,43246300,274.9479978,278.767993,271.8539976,275.4620058,53680860,0.0252,0.5552,0.0689,-0.0254
30/10/2020,274.339996,275.23999,267.070007,269.380005,266.281677,65838300,279.0539976,281.947998,275.7499998,279.0620058,55442440,0.0303,0.2827,0.8898,0.0022
02/11/2020,271.850006,273.519989,266.970001,269.980011,266.874786,39987400,282.9279966,285.971997,280.3019958,284.1080018,50466740,0.0243,0.4595,0.7450,0.0173
03/11/2020,271.959991,276.820007,270.839996,274.649994,271.491058,43604100,288.0879942,291.0960022,284.5319946,287.8299988,59776680,0.0218,0.6371,0.1873,0.0446
04/11/2020,283.589996,288.769989,281.869995,286.910004,283.610016,75728200,290.7299986,293.0640016,286.4879944,289.5840026,64860840,0.0240,0.7304,0.2493,0.0261
05/11/2020,293.529999,295.390015,292,294.390015,291.004028,52054200,291.2179992,293.3600038,286.7899964,290.1540038,56935780,0.0115,0.7050,0.4513,0.0007
06/11/2020,293.709991,295.359985,289.829987,294.609985,291.221436,40959800,290.6640014,292.6960022,285.8399964,288.9559996,53407860,0.0188,0.8644,0.7016,-0.0204
09/11/2020,297.649994,299.140015,288.119995,288.589996,285.270691,86537100,289.9560058,291.9380066,285.447998,288.2200012,50177280,0.0382,0.0426,0.8648,-0.0179
10/11/2020,285.170013,286.660004,280.619995,283.420013,280.160187,69024900,288.550006,290.8120056,285.821997,289.1420044,38903540,0.0213,0.4636,0.7533,0.0224
11/11/2020,286.029999,290.25,283.380005,289.76001,286.427277,36102900,290.1960022,292.2280028,288.019995,290.9119996,29467260,0.0237,0.9287,0.3857,-0.0047
12/11/2020,290.76001,292.070007,287.25,288.399994,285.082886,34414600,291.3300048,292.8520018,289.3479918,290.9819946,27860600,0.0167,0.2386,0.7282,0.0088
13/11/2020,290.170013,291.570007,287.869995,290.929993,287.583832,24806900,291.0860046,292.9780028,289.667993,291.7779968,25521360,0.0127,0.8270,0.6216,0.0078
16/11/2020,290.619995,293.51001,289.98999,293.200012,289.827728,30168400,291.5119996,293.2780028,290.1519958,291.6679992,25741440,0.0120,0.9119,0.1790,-0.0032
17/11/2020,293.399994,293.73999,291.609985,292.269989,288.908386,21843500,291.6700014,293.1260008,289.7679992,291.1059998,25082880,0.0073,0.3099,0.8404,-0.0074
18/11/2020,291.700012,293.369995,290.019989,290.109985,286.773193,28069600,291.2880006,293.374005,289.3720032,291.5460022,25617540,0.0115,0.0269,0.5015,0.0078
19/11/2020,289.540009,292.700012,288.850006,292.380005,289.017151,22718400,292.0619996,294.0880064,290.2860046,292.780005,24668980,0.0132,0.9169,0.1792,-0.0068
20/11/2020,292.299988,293.070007,290.290009,290.380005,287.040192,25907300,293.8159974,295.5820066,292.0960022,294.106006,23557920,0.0096,0.0324,0.7230,0.0000
23/11/2020,291.410004,292.75,288.070007,290.390015,287.050018,26875600,295.223999,296.9620054,292.9940002,295.954004,23943700,0.0161,0.4957,0.7137,0.0141
24/11/2020,291.48999,294.980011,289.630005,294.470001,291.083069,24516800,297.3359984,299.4400084,295.5459962,298.5679992,24072840,0.0182,0.9047,0.3477,0.0061
25/11/2020,295.570007,296.940002,294.589996,296.279999,292.872223,23326800,299.4880004,301.2840086,297.6899964,300.4440002,23893480,0.0079,0.7191,0.4170,0.0092
27/11/2020,298.309998,300.170013,297.899994,299.01001,295.570923,17163100,301.2080016,303.0720092,299.477997,302.0440002,23793860,0.0076,0.4890,0.1806,0.0020
30/11/2020,299.339996,299.970001,294.779999,299.619995,296.173828,27836200,302.4119994,304.1720092,300.6239992,303.345996,24227660,0.0173,0.9326,0.8786,0.0128
01/12/2020,301.970001,305.140015,300.829987,303.459991,299.969696,27521300,303.6859984,305.70401,302.7719972,304.871997,22830620,0.0142,0.6102,0.2645,0.0013
02/12/2020,302.25,304.200012,300.350006,303.850006,300.355225,23620000,304.6440002,306.3960082,303.5960022,305.8380006,20994660,0.0127,0.9091,0.4935,0.0014
03/12/2020,304.170013,305.880005,303.529999,304.279999,300.780273,22828700,305.8080016,307.2280028,303.5679992,305.329999,26038520,0.0077,0.3191,0.2723,0.0041
04/12/2020,304.329987,305.670013,303.630005,305.519989,302.005951,19332100,304.8159972,306.7880004,302.4799986,304.977997,26976680,0.0067,0.9265,0.3431,0.0057
07/12/2020,305.709991,307.630005,305.519989,307.25,303.716095,20851000,304.1119994,306.05,301.4479978,304.2440004,28462340,0.0069,0.8199,0.0900,0.0034
08/12/2020,306.76001,308.600006,304.950012,308.290009,304.744141,18341500,303.5859986,305.7339966,300.946002,303.6020022,30053100,0.0118,0.9151,0.4959,-0.0226
09/12/2020,308.070007,308.359985,300.209991,301.309998,297.844421,48839300,303.5079956,305.4719972,300.7779966,303.4020022,31526600,0.0270,0.1350,0.9644,0.0040
10/12/2020,299.209991,303.679993,298.089996,302.519989,299.040466,27519500,303.4339966,305.758002,302.0599974,304.9360048,26851120,0.0185,0.7925,0.2004,-0.0022
11/12/2020,300.809998,301.980011,298.470001,301.850006,298.378204,26760400,305.7179994,307.2700014,304.3200012,306.632007,26093320,0.0116,0.9630,0.6667,0.0073
14/12/2020,303.079987,306.049988,303.01001,304.040009,300.54303,28804800,307.8880006,309.2700014,306.147998,308.2740054,28975920,0.0100,0.3388,0.0230,0.0107
15/12/2020,306.369995,307.290009,304.109985,307.290009,303.755676,25709000,308.5640014,309.954004,306.2659972,309.2500062,30634060,0.0103,1.0000,0.7107,0.0055
16/12/2020,307.700012,309.790009,306.619995,308.980011,305.426208,25461900,309.2600036,310.6380004,306.8140014,309.7440064,30727520,0.0103,0.7445,0.3407,0.0065
17/12/2020,310.630005,311.23999,309.390015,311,307.422974,23730500,309.6820008,310.7159972,307.0980042,309.5880066,29875400,0.0059,0.8703,0.6703,-0.0030
18/12/2020,311.660004,311.980011,307.609985,310.059998,306.493774,41173400,309.25,310.471997,306.8980042,309.3000062,28486300,0.0141,0.5606,0.9268,-0.0037
21/12/2020,306.459991,309.470001,303.600006,308.920013,305.920441,37095500,309.3679992,310.7099974,307.4480042,309.8240052,24751160,0.0190,0.9063,0.4872,0.0027
22/12/2020,309.850006,310.709991,306.850006,309.76001,306.752289,26176300,310.8859986,311.7539976,309.1340028,310.6320008,22506440,0.0125,0.7539,0.7772,-0.0050
